order_id,order_date,store_id,customer_id,product_id,qty,unit_price,promo_code,line_total,payment_method
300402,2024-01-05,203,5039,1003,2,29.64,,59.28,ApplePay
300403,2024-01-05,201,5081,1002,2,27.36,BUNDLE15,46.51,ApplePay
300404,2024-01-05,204,5059,1025,2,77.38,,154.76,Card
300405,2024-01-05,204,5084,1017,1,51.08,WELCOME10,45.97,ApplePay
300406,2024-01-05,204,5088,1023,2,74.05,,148.1,Cash
300407,2024-01-05,202,5086,1021,1,77.56,,77.56,ApplePay
300408,2024-01-05,203,5093,1024,1,87.18,,87.18,Tabby
300409,2024-01-05,203,5086,1020,1,53.68,,53.68,Card
300410,2024-01-05,204,5044,1023,2,71.5,,143.0,Card
300411,2024-01-05,204,5009,1013,2,AED 52.29,,104.58,Card
300412,2024-01-05,202,5037,1005,2,36.72,,73.44,Card
300413,2024-01-05,201,5074,1021,1,74.58,,74.58,Cash
300414,2024-01-05,201,5036,1009,3,36.87,,110.61,ApplePay
300415,2024-01-05,203,5092,1025,1,82.75,,82.75,ApplePay
300416,2024-01-05,202,5028,1025,1,83.7,,83.7,Cash
300417,2024-01-05,204,5042,1022,1,73.69,BUNDLE15,62.64,Card
300418,2024-01-05,203,5043,1006,2,38.06,,76.12,Card
300419,2024-01-05,202,5085,1005,3,32.14,WEEKEND5,91.6,Cash
300420,2024-01-05,201,5088,1025,1,71.98,,71.98,Cash
300421,2024-01-05,202,5042,1010,1,48.5,,48.5,Cash
300422,2024-01-05,201,5066,1008,1,36.21,,36.21,Card
300423,2024-01-05,202,5055,1007,2,34.23,,68.46,Card
300424,2024-01-05,203,5072,1007,1,34.63,,34.63,ApplePay
300425,2024-01-05,201,5048,1006,1,35.58,,35.58,Cash
300426,2024-05-01,203,5091,1021,1,69.59,,69.59,Cash
300427,2024-01-05,203,5022,1020,2,53.32,,106.64,Card
300428,2024-01-05,201,5027,1003,1,29.71,,29.71,Card
300429,2024-01-05,201,5093,1019,1,55.63,BUNDLE15,47.29,Card
300430,2024-01-05,204,5067,1022,1,75.1,,75.1,ApplePay
300431,2024-01-05,204,5013,1015,1,42.0,,42.0,Card
300432,2024-01-05,204,5045,1004,1,32.45,,32.45,Card
300433,2024-01-05,203,5010,1012,2,45.64,,91.28,
300434,2024-01-05,203,5100,1006,1,34.7,,34.7,ApplePay
300435,2024-01-05,204,5009,1019,1,53.22,,53.22,Card
300436,2024-01-05,203,5054,1004,1,30.29,,30.29,Tabby
300437,2024-01-05,203,5027,1015,2,42.76,,85.52,Card
300438,2024-01-05,201,5034,1009,1,37.87,,37.87,Card
300439,2024-01-05,201,5001,1005,2,36.28,,72.56,Card
300440,2024-01-05,203,5032,1013,3,50.75,,152.25,ApplePay
300441,2024-01-05,204,5089,1023,2,75.56,,151.12,ApplePay
300442,2024-01-05,202,5093,1026,1,83.84,WEEKEND5,79.65,Card
300443,2024-01-05,204,5071,1018,1,51.19,,51.19,ApplePay
300444,2024-01-05,202,5067,1005,3,36.79,,110.37,ApplePay
300445,2024-01-05,204,5084,1025,2,78.73,,157.46,Card
300446,2024-01-05,201,5020,1016,1,47.32,,47.32,ApplePay
300447,2024-05-01,203,5094,1019,3,55.94,,167.82,Card
300448,2024-01-05,203,5035,1014,1,44.24,,44.24,Card
300449,2024-01-05,201,5099,1025,1,82.75,WELCOME10,74.48,Card
300450,2024-01-05,202,5091,1016,2,48.74,,97.48,Card
300451,2024-01-05,202,5090,1015,1,46.01,,46.01,Card
300452,2024-01-05,202,5078,1022,2,77.25,,154.5,Card
300453,2024-01-05,201,5017,1004,3,31.52,WELCOME10,85.1,Cash
300454,2024-01-05,202,5018,1007,1,35.1,WEEKEND5,33.34,ApplePay
300455,2024-01-05,201,5045,1016,2,45.17,,90.34,ApplePay
300456,2024-01-05,204,5093,1024,2,78.54,,157.08,Card
300457,2024-01-05,204,5084,1022,2,80.11,,160.22,ApplePay
300458,2024-01-05,201,5053,1021,1,65.76,,65.76,Card
300459,2024-01-06,204,5010,1007,1,32.75,WEEKEND5,31.11,Cash
300460,2024-01-06,201,5089,1002,1,26.14,,26.14,ApplePay
300461,2024-01-06,201,5052,1011,2,43.8,WELCOME10,78.84,Tabby
300462,2024-01-06,203,5072,1013,1,49.22,,49.22,Card
300463,2024-01-06,202,5075,1023,1,78.65,WELCOME10,70.79,Card
300464,2024-01-06,203,5061,1005,3,35.21,,105.63,Tabby
300465,2024-01-06,204,5064,1006,1,36.58,,36.58,Card
300466,2024-01-06,203,5005,1024,1,82.49,,82.49,Tabby
300467,2024-01-06,203,5053,1026,2,80.72,,161.44,Cash
300468,2024-01-06,204,5055,1014,1,48.23,,48.23,Card
300469,2024-01-06,203,5037,1012,3,45.0,,135.0,Card
300470,2024-01-06,201,5056,1004,1,33.02,WELCOME10,29.72,Cash
300471,2024-01-06,202,5059,1023,1,72.68,,72.68,Tabby
300472,2024-01-06,203,5093,1006,1,37.94,,37.94,Cash
300473,2024-01-06,204,5069,1010,1,47.54,,47.54,Cash
300474,2024-01-06,202,5073,1018,1,51.53,,51.53,Card
300475,2024-01-06,204,5059,1015,2,47.9,WELCOME10,86.22,ApplePay
300476,2024-01-06,202,5002,1008,2,38.0,,76.0,ApplePay
300477,2024-01-06,202,5065,1026,1,87.39,,87.39,Card
300478,2024-01-06,203,5060,1009,1,39.2,WELCOME10,35.28,ApplePay
300479,2024-01-06,201,5051,1005,2,35.92,BUNDLE15,61.06,Card
300480,2024-01-06,203,5030,1010,2,46.65,,93.3,ApplePay
300481,2024-01-06,204,5011,1020,1,52.03,,52.03,Cash
300482,2024-01-06,204,5092,1006,1,36.53,,36.53,Cash
300483,2024-01-06,202,5076,1016,1,44.63,WEEKEND5,42.4,Card
300484,2024-01-06,202,5039,1024,1,AED 73.20,,73.2,ApplePay
300485,2024-01-06,201,5090,1003,1,31.84,,31.84,Tabby
300486,2024-01-06,203,5077,1010,1,44.56,,44.56,Card
300487,2024-01-06,204,5072,1011,1,AED 46.16,,46.16,Card
300488,2024-01-06,202,5063,1011,1,47.44,,47.44,ApplePay
300489,2024-01-06,201,5064,1017,2,52.85,,105.7,Cash
300490,2024-01-06,204,5061,1004,1,32.44,,32.44,Card
300491,2024-01-06,202,5054,1004,2,33.22,WELCOME10,59.8,Card
300492,2024-01-06,204,5092,1017,2,47.25,,94.5,Card
300493,2024-01-06,201,5094,1009,1,35.98,,35.98,Cash
300494,2024-01-06,201,5073,1019,1,50.43,,50.43,ApplePay
300495,2024-01-06,204,5095,1005,1,31.39,,31.39,Cash
300496,2024-01-06,203,5058,1022,1,69.08,WEEKEND5,65.63,ApplePay
300497,2024-01-06,204,5085,1024,2,74.96,WEEKEND5,142.42,Cash
300498,2024-01-06,202,5056,1006,2,35.74,BUNDLE15,60.76,ApplePay
300499,2024-01-06,203,5034,1003,2,28.08,,56.16,ApplePay
300500,2024-01-06,202,5031,1022,1,75.94,,75.94,Card
300501,2024-01-06,204,5052,1001,1,25.3,,25.3,ApplePay
300502,2024-06-01,203,5089,1020,-2,53.83,BUNDLE15,-91.51,Cash
300503,2024-01-06,202,5076,1022,3,70.15,,210.45,Card
300504,2024-01-06,204,5001,1016,1,45.47,,45.47,Card
300505,2024-01-06,204,5055,1023,1,71.64,WEEKEND5,68.06,Card
300506,2024-01-06,203,5022,1011,1,47.58,,47.58,Card
300507,2024-01-06,204,5040,1013,1,52.3,,52.3,Card
300508,2024-06-01,201,5001,1010,1,46.42,,46.42,Card
300509,2024-01-06,202,5065,1003,1,31.44,,31.44,Card
300510,2024-01-06,202,5063,1009,1,37.22,,37.22,
300511,2024-01-06,204,5054,1012,1,40.73,,40.73,Card
300512,2024-01-06,204,5042,1023,1,81.21,WELCOME10,73.09,Card
300513,2024-01-06,201,5021,1014,2,44.55,,89.1,Card
300514,2024-01-06,203,5079,1001,1,25.76,,25.76,Card
300515,2024-01-06,204,5081,1018,1,50.15,WELCOME10,45.13,ApplePay
300516,2024-01-06,204,5022,1017,1,48.15,,48.15,Card
300517,2024-06-01,204,5038,1009,2,37.73,,75.46,Card
300518,2024-06-01,204,5099,1009,1,37.63,,37.63,Card
300519,2024-01-06,202,5080,1023,2,77.28,,154.56,Card
300520,2024-01-06,204,5008,1010,1,49.07,,49.07,Cash
300521,2024-01-06,202,5062,1019,1,AED 53.85,,53.85,Tabby
300522,2024-01-06,204,5047,1015,2,44.42,,88.84,Card
300523,2024-01-06,203,5017,1005,1,34.49,,34.49,Card
300524,2024-01-06,201,5017,1015,1,44.04,WEEKEND5,41.84,ApplePay
300525,2024-01-06,203,5090,1020,2,54.35,,108.7,Card
300526,2024-01-06,204,5013,1023,1,67.61,WEEKEND5,64.23,ApplePay
300527,2024-01-06,204,5017,1025,2,83.09,,166.18,Cash
300528,2024-01-06,204,5038,1002,1,28.91,,28.91,Card
300529,2024-01-06,203,5081,1013,2,51.39,,102.78,Card
300530,2024-01-06,204,5078,1024,2,77.87,BUNDLE15,132.38,Card
300531,2024-01-06,203,5045,1016,2,44.04,,88.08,Card
300532,2024-01-06,202,5006,1015,2,44.47,,88.94,ApplePay
300533,2024-01-06,201,5035,1025,1,84.72,BUNDLE15,72.01,Card
300534,2024-06-01,201,5014,1010,2,48.92,,97.84,Card
300535,2024-01-06,203,5072,1014,2,42.09,,84.18,Card
300536,2024-01-06,202,5061,1010,3,44.53,,133.59,Card
300537,2024-06-01,203,5015,1025,1,80.61,WELCOME10,72.55,Card
300538,2024-06-01,202,5054,1014,3,44.5,,133.5,Card
300539,2024-06-01,204,5027,1026,1,76.64,,76.64,Card
300540,2024-01-06,202,5013,1023,2,74.72,,149.44,Card
300541,2024-01-06,202,5031,1009,1,35.83,,35.83,Card
300542,2024-01-06,202,5035,1025,1,77.57,,77.57,Cash
300543,2024-01-06,201,5060,1014,1,40.58,,40.58,Card
300544,2024-01-06,202,5006,1003,1,30.73,,30.73,Card
300545,2024-01-06,204,5069,1020,1,52.0,WEEKEND5,49.4,Card
300546,2024-01-06,204,5086,1016,1,45.4,,45.4,Card
300547,2024-01-06,204,5058,1002,1,26.35,,26.35,Card
300548,2024-01-06,202,5049,1010,1,43.38,,43.38,Cash
300549,2024-01-06,203,5023,1003,2,30.51,,61.02,
300550,2024-01-06,203,5089,1011,1,47.15,WELCOME10,42.44,Card
300551,2024-06-01,204,5034,1011,3,51.92,,155.76,Card
300552,2024-01-06,201,5026,1021,2,74.08,,148.16,Card
300553,2024-01-06,203,5047,1021,1,75.2,,75.2,Card
300554,2024-01-06,202,5005,1022,1,69.35,,69.35,Cash
300555,2024-01-06,203,5090,1013,2,55.42,WEEKEND5,105.3,Card
300556,2024-01-06,204,5020,1007,2,32.47,,64.94,Card
300557,2024-01-06,201,5006,1023,1,68.56,WEEKEND5,65.13,Card
300558,2024-01-06,203,5070,1017,1,49.96,,49.96,Card
300559,2024-01-06,203,5059,1002,1,25.45,WEEKEND5,24.18,Card
300560,2024-01-06,204,5064,1012,1,42.9,,42.9,Card
300561,2024-01-06,201,5018,1025,2,85.5,,171.0,Card
300562,2024-01-06,201,5004,1010,-1,48.16,,-48.16,Card
300563,2024-01-06,204,5017,1018,2,51.83,,103.66,Card
300564,2024-01-06,202,5014,1022,2,77.64,,155.28,ApplePay
300565,2024-01-06,203,5078,1011,1,50.0,,50.0,Card
300566,2024-01-06,202,5013,1016,1,48.83,WEEKEND5,46.39,Card
300567,2024-01-06,203,5007,1017,2,47.75,,95.5,Card
300568,2024-01-06,203,5044,1019,1,50.3,,50.3,Card
300569,2024-01-06,202,5015,1018,1,48.5,,48.5,ApplePay
300570,2024-01-06,204,5019,1003,2,29.27,WELCOME10,52.69,Tabby
300571,2024-01-06,204,5063,1021,1,AED 68.15,,68.15,Cash
300572,2024-01-06,203,5035,1026,1,85.49,BUNDLE15,72.67,Card
300573,2024-01-06,204,5081,1016,1,48.19,,48.19,Card
300574,2024-01-06,203,5035,1006,2,33.49,,66.98,Tabby
300575,2024-01-06,204,5019,1025,1,76.89,,76.89,Card
300576,2024-01-06,203,5020,1012,1,42.07,,42.07,Card
300577,2024-01-06,204,5100,1011,1,47.58,WEEKEND5,45.2,Cash
300578,2024-01-06,201,5035,1015,1,47.37,,47.37,Card
300579,2024-01-06,202,5032,1015,1,45.63,,45.63,Card
300580,2024-01-06,201,5048,1016,1,AED 45.42,,45.42,Card
300581,2024-01-06,202,5044,1010,2,46.0,,92.0,
300582,2024-01-06,202,5024,1012,1,41.94,,41.94,ApplePay
300583,2024-01-06,203,5061,1013,2,55.83,,111.66,Card
300584,2024-01-06,202,5017,1004,3,AED 30.85,WEEKEND5,87.92,Card
300585,2024-01-06,201,5071,1007,1,30.81,WELCOME10,27.73,Cash
300586,2024-01-06,201,5050,1022,2,AED 74.48,,148.96,Card
300587,2024-01-06,204,5065,1002,1,27.46,,27.46,Card
300588,2024-01-06,201,5099,1026,1,83.39,,83.39,ApplePay
300589,2024-01-06,204,5032,1015,1,46.98,,46.98,Cash
300590,2024-01-06,202,5036,1008,2,37.58,WEEKEND5,71.4,Cash
300591,2024-01-06,201,5013,1007,1,33.94,,33.94,Card
300592,2024-01-06,202,5070,1015,2,41.36,WELCOME10,74.45,Card
300593,2024-01-06,201,5058,1023,2,73.83,,147.66,Card
300594,2024-01-06,201,5014,1014,1,40.49,,40.49,Card
300595,2024-01-06,204,5037,1008,1,34.25,BUNDLE15,29.11,Cash
300596,2024-01-06,202,5079,1012,1,46.46,,46.46,Tabby
300597,2024-01-06,201,5068,1013,1,55.59,WELCOME10,50.03,Cash
300598,2024-01-06,203,5040,1011,1,45.76,,45.76,Card
300599,2024-01-06,202,5059,1017,1,48.57,,48.57,Card
300600,2024-01-06,202,5080,1017,1,45.18,,45.18,Card
300601,2024-01-06,202,5092,1024,1,77.88,,77.88,Tabby
300602,2024-01-06,204,5016,1004,3,31.59,,94.77,Card
300603,2024-01-06,203,5062,1021,1,75.28,,75.28,Cash
300604,2024-01-06,202,5004,1008,1,35.42,WELCOME10,31.88,Card
300605,2024-01-06,201,5045,1005,2,35.96,WEEKEND5,68.32,Cash
300606,2024-01-06,201,5090,1026,1,87.54,,87.54,Card
300607,2024-01-06,204,5028,1016,1,50.69,,50.69,Card
300608,2024-01-06,201,5096,1004,1,34.8,WELCOME10,31.32,ApplePay
300609,2024-01-06,202,5066,1022,2,74.02,,148.04,Cash
300610,2024-01-06,201,5031,1015,2,46.41,,92.82,Card
300611,2024-01-06,202,5003,1012,1,43.94,,43.94,Card
300612,2024-01-06,201,5008,1005,1,37.17,,37.17,Card
300613,2024-01-06,203,5024,1023,1,66.73,,66.73,Card
300614,2024-01-06,204,5015,1016,1,45.3,,45.3,Cash
300615,2024-01-06,204,5043,1014,1,41.88,,41.88,Card
300616,2024-01-06,203,5031,1010,1,42.27,WELCOME10,38.04,Card
300617,2024-01-06,203,5073,1007,2,32.97,,65.94,Card
300618,2024-01-06,204,5045,1013,2,50.08,,100.16,Card
300619,2024-01-06,203,5066,1020,2,55.2,,110.4,Card
300620,2024-01-06,202,5008,1005,1,34.41,,34.41,Card
300621,2024-01-06,201,5071,1003,1,29.84,,29.84,Card
300622,2024-01-06,204,5057,1015,1,49.61,,49.61,ApplePay
300623,2024-01-06,203,5080,1004,2,29.22,,58.44,Cash
300624,2024-01-06,202,5099,1015,2,46.34,BUNDLE15,78.78,Cash
300625,2024-01-06,204,5030,1014,1,44.62,,44.62,Card
300626,2024-01-06,203,5074,1020,1,57.84,,57.84,Card
300627,2024-01-06,204,5018,1019,2,49.41,,98.82,Card
300628,2024-01-06,203,5069,1013,1,52.42,,52.42,Card
300629,2024-01-06,204,5093,1010,2,48.6,,97.2,Card
300630,2024-01-07,204,5082,1019,1,55.64,WELCOME10,50.08,Card
300631,2024-01-07,202,5069,1018,2,52.24,,104.48,Card
300632,2024-01-07,201,5019,1005,2,36.73,BUNDLE15,62.44,ApplePay
300633,2024-01-07,204,5002,1019,1,55.16,,55.16,Card
300634,2024-01-07,204,5012,1026,1,86.94,,86.94,Card
300635,2024-01-07,204,5081,1023,2,72.23,,144.46,Card
300636,2024-01-07,204,5074,1022,1,71.45,,71.45,Card
300637,2024-01-07,202,5098,1016,2,50.96,,101.92,Card
300638,2024-01-07,202,5006,1001,1,AED 24.99,,24.99,Card
300639,2024-01-07,201,5008,1012,1,44.12,,44.12,ApplePay
300640,2024-01-07,203,5051,1024,3,80.07,WELCOME10,216.19,Card
300641,2024-01-07,203,5011,1002,1,24.33,BUNDLE15,20.68,Card
300642,2024-01-07,201,5063,1021,2,70.63,,141.26,Card
300643,2024-01-07,203,5057,1025,1,78.95,WELCOME10,71.06,Card
300644,2024-01-07,201,5012,1008,2,35.88,,71.76,ApplePay
300645,2024-01-07,202,5073,1018,1,48.19,,48.19,ApplePay
300646,2024-01-07,204,5002,1025,1,73.78,,73.78,ApplePay
300647,2024-01-07,204,5008,1016,1,43.88,WEEKEND5,41.69,Cash
300648,2024-01-07,202,5011,1005,1,34.89,,34.89,Card
300649,2024-01-07,204,5053,1026,1,81.82,,81.82,Card
300650,2024-01-07,204,5100,1022,1,74.56,,74.56,Card
300651,2024-01-07,203,5010,1013,1,54.97,,52.22,Cash
300652,2024-01-07,202,5085,1019,2,44.52,,89.04,Card
300653,2024-01-07,203,5084,1003,2,27.4,,54.8,Tabby
300654,2024-01-07,203,5008,1026,1,82.68,,82.68,Card
300655,2024-01-07,204,5036,1008,1,32.8,,32.8,Card
300656,2024-01-07,204,5093,1026,-1,85.51,WEEKEND5,-81.23,ApplePay
300657,2024-01-07,202,5076,1026,1,80.91,,80.91,Cash
300658,2024-01-07,204,5014,1012,1,44.49,,44.49,Card
300659,2024-01-07,204,5054,1002,1,31.04,,31.04,Cash
300660,2024-01-07,202,5085,1011,1,48.73,,48.73,ApplePay
300661,2024-01-07,204,5086,1012,1,42.91,,42.91,ApplePay
300662,2024-01-07,203,5021,1018,1,54.28,,54.28,ApplePay
300663,2024-01-07,202,5050,1013,1,50.63,,50.63,Card
300664,2024-01-07,204,5094,1005,3,34.69,,104.07,Card
300665,2024-01-07,201,5039,1022,1,76.98,,76.98,Card
300666,2024-01-07,202,5020,1012,1,43.58,,43.58,Card
300667,2024-01-07,202,5088,1002,1,26.54,WEEKEND5,25.21,Card
300668,2024-01-07,201,5087,1005,1,34.91,,34.91,Cash
300669,2024-01-07,204,5007,1007,1,31.21,,31.21,Card
300670,2024-01-07,204,5009,1026,1,79.76,BUNDLE15,67.8,Card
300671,2024-01-07,202,5001,1026,1,83.42,,83.42,Cash
300672,2024-01-07,202,5026,1024,1,74.65,,74.65,Card
300673,2024-01-07,204,5038,1012,2,41.98,WELCOME10,75.56,ApplePay
300674,2024-01-07,204,5038,1016,1,43.51,,43.51,Card
300675,2024-01-07,203,5061,1023,1,73.26,,73.26,Card
300676,2024-01-07,202,5044,1008,1,34.09,,34.09,Cash
300677,2024-01-07,202,5086,1009,1,36.73,,36.73,Tabby
300678,2024-01-07,201,5044,1015,2,43.78,,87.56,Card
300679,2024-01-07,203,5074,1005,1,37.05,WEEKEND5,35.2,Card
300680,2024-01-07,204,5062,1013,2,49.66,,99.32,Card
300681,2024-01-07,203,5006,1005,1,31.45,,31.45,Card
300682,2024-07-01,204,5017,1011,2,46.64,,93.28,Cash
300683,2024-01-07,204,5051,1010,3,48.27,WEEKEND5,137.57,ApplePay
300684,2024-01-07,203,5038,1020,2,49.7,,99.4,Card
300685,2024-01-07,202,5024,1013,2,53.07,,106.14,Card
300686,2024-01-07,204,5051,1009,1,37.75,,37.75,Card
300687,2024-01-07,203,5010,1021,1,66.75,,66.75,ApplePay
300688,2024-01-07,201,5072,1014,2,44.28,,88.56,ApplePay
300689,2024-01-07,203,5021,1018,1,49.56,,49.56,Card
300690,2024-01-07,201,5070,1015,3,43.85,,131.55,Cash
300691,2024-01-07,204,5085,1010,1,45.51,,45.51,Card
300692,2024-01-07,203,5057,1024,2,81.53,,163.06,Card
300693,2024-01-07,203,5039,1007,2,34.01,,68.02,Cash
300694,2024-07-01,201,5088,1008,1,36.14,,36.14,Card
300695,2024-07-01,203,5033,1003,1,29.25,,29.25,Cash
300696,2024-01-07,203,5059,1015,2,46.36,,92.72,Card
300697,2024-01-07,204,5018,1016,2,43.72,BUNDLE15,74.32,Card
300698,2024-01-07,203,5056,1004,2,33.87,WELCOME10,60.97,Tabby
300699,2024-01-07,202,5092,1021,2,75.55,,151.1,Tabby
300700,2024-01-07,201,5057,1006,2,36.46,,72.92,ApplePay
300701,2024-01-07,203,5096,1001,3,24.83,,74.49,Card
300702,2024-01-07,201,5076,1004,2,32.45,,64.9,Card
300703,2024-01-07,201,5048,1011,1,47.91,,47.91,Cash
300704,2024-01-07,201,5042,1012,2,46.53,,93.06,Card
300705,2024-01-07,203,5027,1026,1,80.9,,80.9,ApplePay
300706,2024-01-07,203,5074,1005,1,31.34,,31.34,ApplePay
300707,2024-01-07,201,5052,1023,1,73.64,WELCOME10,66.28,Card
300708,2024-01-07,202,5042,1021,1,66.03,,66.03,ApplePay
300709,2024-01-07,201,5032,1016,2,46.5,,93.0,Card
300710,2024-01-07,202,5026,1013,2,53.89,,107.78,Card
300711,2024-01-07,201,5025,1013,1,52.95,WELCOME10,47.66,Card
300712,2024-01-07,204,5075,1017,1,51.89,,51.89,Card
300713,2024-01-07,201,5023,1007,2,35.15,,70.3,Cash
300714,2024-01-07,201,5098,1008,1,34.82,,34.82,Cash
300715,2024-01-07,203,5057,1013,2,49.61,,99.22,Card
300716,2024-01-07,202,5052,1023,2,80.28,,160.56,Card
300717,2024-01-07,204,5087,1016,2,48.5,,97.0,Card
300718,2024-01-07,202,5093,1004,1,30.21,,30.21,Card
300719,2024-01-07,204,5031,1008,1,37.41,,37.41,
300720,2024-01-07,201,5064,1016,1,49.07,,49.07,Card
300721,2024-07-01,203,5071,1021,1,72.51,,72.51,Card
300722,2024-01-07,203,5033,1010,1,40.83,BUNDLE15,34.71,Card
300723,2024-01-07,202,5085,1025,1,83.42,,83.42,Card
300724,2024-01-07,203,5002,1012,1,45.29,,45.29,Card
300725,2024-01-07,202,5018,1012,1,44.11,,44.11,Card
300726,2024-01-07,202,5047,1026,1,81.49,WELCOME10,73.34,Card
300727,2024-01-07,204,5033,1005,2,32.44,,64.88,ApplePay
300728,2024-01-07,202,5098,1016,2,45.85,,91.7,Cash
300729,2024-01-07,204,5084,1001,2,26.61,,53.22,Card
300730,2024-01-07,203,5035,1009,2,38.16,WELCOME10,68.69,Card
300731,2024-01-07,202,5051,1012,2,46.17,BUNDLE15,78.49,Cash
300732,2024-01-07,202,5018,1005,1,35.69,,35.69,ApplePay
300733,2024-01-07,201,5088,1022,1,78.69,,78.69,Card
300734,2024-01-07,202,5072,1020,2,55.2,,110.4,Card
300735,2024-01-07,202,5030,1022,2,73.97,,147.94,Cash
300736,2024-01-07,201,5044,1024,1,77.36,,77.36,ApplePay
300737,2024-01-07,201,5053,1003,1,30.9,,30.9,Card
300738,2024-01-07,203,5010,1005,1,35.77,BUNDLE15,30.4,Card
300739,2024-01-07,202,5087,1002,1,27.88,WEEKEND5,26.49,ApplePay
300740,2024-01-07,203,5052,1014,1,42.11,,42.11,Card
300741,2024-07-01,203,5049,1002,1,27.23,BUNDLE15,23.15,Card
300742,2024-01-07,201,5011,1013,2,51.13,,102.26,Card
300743,2024-01-07,204,5066,1007,1,35.11,,35.11,Card
300744,2024-01-07,203,5058,1010,2,48.13,,96.26,Cash
300745,2024-01-07,204,5090,1013,1,52.11,,52.11,Card
300746,2024-01-07,202,5036,1016,2,46.35,WELCOME10,83.43,ApplePay
300747,2024-01-07,201,5033,1026,1,89.34,,89.34,Card
300748,2024-01-07,202,5047,1014,2,42.65,,85.3,Card
300749,2024-01-07,202,5013,1011,1,45.06,BUNDLE15,38.3,ApplePay
300750,2024-01-07,201,5040,1010,-1,49.09,,-49.09,Card
300751,2024-01-07,202,5089,1006,-3,34.54,,-103.62,Card
300752,2024-01-07,201,5068,1004,3,31.4,,94.2,ApplePay
300753,2024-01-07,204,5042,1021,1,66.04,,66.04,ApplePay
300754,2024-01-08,201,5002,1025,1,81.3,,81.3,ApplePay
300755,2024-01-08,204,5025,1016,1,49.66,,49.66,Card
300756,2024-01-08,201,5013,1001,2,26.89,,53.78,Card
300757,2024-01-08,203,5098,1021,1,71.87,WEEKEND5,68.28,Cash
300758,2024-01-08,203,5051,1003,2,29.95,,59.9,Card
300759,2024-01-08,201,5058,1022,1,72.65,,72.65,Card
300760,2024-01-08,203,5034,1026,1,84.02,WEEKEND5,79.82,Card
300761,2024-01-08,202,5035,1018,1,48.26,WELCOME10,43.43,Card
300762,2024-01-08,202,5003,1009,1,36.81,,36.81,Card
300763,2024-01-08,201,5059,1006,1,38.8,,38.8,Card
300764,2024-01-08,202,5070,1023,1,67.05,,67.05,Card
300765,2024-01-08,202,5048,1021,2,AED 68.74,WELCOME10,123.73,Card
300766,2024-01-08,204,5064,1025,2,88.5,WEEKEND5,168.15,ApplePay
300767,2024-01-08,201,5019,1001,2,25.56,,51.12,Tabby
300768,2024-01-08,203,5067,1021,1,69.64,WELCOME10,62.68,Card
300769,2024-01-08,201,5082,1010,1,47.31,WEEKEND5,44.94,Card
300770,2024-01-08,202,5073,1006,1,38.58,,38.58,Card
300771,2024-01-08,204,5076,1023,1,68.64,,68.64,Cash
300772,2024-01-08,201,5005,1012,1,43.64,,43.64,ApplePay
300773,2024-01-08,201,5067,1004,2,32.38,,64.76,Cash
300774,2024-01-08,202,5011,1013,1,53.83,,53.83,Card
300775,2024-01-08,202,5094,1017,1,49.15,,49.15,Card
300776,2024-01-08,201,5068,1008,2,38.68,,77.36,Card
300777,2024-01-08,202,5069,1026,2,82.17,,164.34,Cash
300778,2024-01-08,202,5001,1020,1,50.33,,50.33,ApplePay
300779,2024-01-08,202,5091,1003,2,30.28,,60.56,Card
300780,2024-08-01,202,5092,1012,2,AED 41.43,WEEKEND5,78.72,Card
300781,2024-01-08,202,5063,1007,2,36.44,,72.88,ApplePay
300782,2024-01-08,204,5029,1012,3,39.28,BUNDLE15,100.16,Card
300783,2024-01-08,202,5082,1002,1,27.1,,27.1,Tabby
300784,2024-01-08,203,5012,1024,1,79.69,,79.69,Card
300785,2024-01-08,201,5077,1014,2,41.16,,82.32,Cash
300786,2024-01-08,204,5041,1022,1,76.1,,76.1,ApplePay
300787,2024-01-08,204,5002,1023,1,75.09,,75.09,Cash
300788,2024-01-08,202,5037,1005,1,33.76,,33.76,Card
300789,2024-01-08,201,5045,1009,2,38.19,,76.38,Card
300790,2024-01-08,203,5080,1021,1,67.31,,67.31,Card
300791,2024-01-08,202,5048,1011,1,46.35,,46.35,Card
300792,2024-01-08,201,5024,1005,2,34.5,,69.0,ApplePay
300793,2024-01-08,202,5099,1003,1,26.89,WELCOME10,24.2,ApplePay
300794,2024-01-08,202,5022,1017,2,46.2,WEEKEND5,87.78,Card
300795,2024-01-08,202,5100,1002,2,31.29,,62.58,Card
300796,2024-01-08,202,5011,1024,1,82.58,,82.58,Card
300797,2024-01-08,202,5058,1001,-1,25.36,,-25.36,Card
300798,2024-01-08,202,5046,1007,1,34.43,,34.43,Card
300799,2024-01-08,202,5029,1014,1,46.88,,46.88,Cash
300800,2024-01-08,203,5035,1005,1,29.83,,29.83,Card
300801,2024-01-08,204,5015,1019,1,52.72,WEEKEND5,50.08,Card
300802,2024-01-08,203,5060,1011,1,47.44,,47.44,Cash
300803,2024-01-08,202,5095,1023,1,82.7,,82.7,ApplePay
300804,2024-01-08,202,5042,1025,1,82.83,WEEKEND5,78.69,Cash
300805,2024-01-08,203,5043,1002,1,29.28,BUNDLE15,24.89,Cash
300806,2024-01-08,203,5080,1008,1,37.78,,37.78,Card
300807,2024-01-08,204,5074,1009,1,37.53,,37.53,Card
